날짜,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
2025-07-25,771.3,721.4,688.9,667.4,659,672.3,716.8,780.9,863.8,934.5,958.7,976.8,979.2,988.2,995.6,1003,1036.5,1073.4,1083.6,1075.6,1049.2,995.6,939.2,873.1
2025-07-26,800.6,747.3,709.5,687,676.8,682.1,711.3,746.8,805.9,857.9,901.4,908.8,907.1,907.8,918,933.3,971.7,1015,1035.3,1038.2,1024.4,981.9,929.2,862.5
2025-07-27,796.8,744.9,708.4,683.3,671.5,675.2,694.7,725.1,761.5,796.9,833.1,842.7,850.1,872.8,902.7,909.2,946.7,982.3,1005.2,1016.4,1006.7,963.2,908.4,829.5
2025-07-28,766.5,716.2,684.2,660.3,651,659.2,703.1,768.2,843.2,902,927.8,932.1,934.2,959.7,973.7,995.3,1027.2,1072.3,1086.1,1081,1050.3,988.3,922.1,853.2
2025-07-29,776.2,721.8,683.6,664.7,655.3,667.2,709.1,771.2,854.4,919.1,954.3,962.1,974.5,990.8,1001.7,1005,1043.9,1089,1083,1086.9,1061.5,1007.1,942,871.7
2025-07-30,800,746.4,709.4,681.6,672.2,683,720.5,786.1,861.3,916.7,935.7,965,975.2,989.5,991.4,998.9,1002.5,994,993.7,1014.6,1003,957.7,903.9,844.5
2025-07-31,775.1,724.7,694.8,669,659.9,668.8,706.1,772.4,852.2,918.3,953,953.5,945.7,956.4,969.5,982.4,1016.3,1062.9,1081.1,1079.1,1049.2,992.7,932.2,867.5
2025-08-01,796.8,742.3,706.1,682.9,673.6,685,723.9,789.1,867.1,942.6,978.5,996,1022.1,1048.6,1047,1040.3,1069.2,1122.2,1124.2,1121.5,1091.9,1025.8,952.5,880.5
2025-08-02,802.6,744.6,705.5,679.8,667.9,674,698.3,737.9,783.4,835.6,875.4,886.4,893.2,904.8,918.6,946.5,984.4,1032.5,1057.4,1057.9,1033.2,979.8,918.4,849
2025-08-03,780.1,728.7,694.3,671.2,665.9,669.4,690.1,730.3,786.3,844.4,889.3,890.5,908,920.2,914.2,928.1,948.6,981.1,995.5,1010.2,999.4,940.4,903.2,834.6
2025-08-04,767.4,721.2,693.8,673.1,664.3,679.8,723.9,804,907.5,996.3,1042.2,1052,1023.8,1021.2,1045.9,1043.1,1065.2,1097,1099,1099,1068.8,1010.4,944.9,875.9
2025-08-05,800.5,748.5,714.2,691.1,681.4,693.8,734.7,803.2,902.4,976.9,1018.1,1010.9,1005.6,1020,1022.8,1053.3,1078.5,1109.4,1114.6,1114.7,1087.2,1029.9,968.6,890.4
2025-08-06,818.1,766,725.9,708.2,698.3,709.3,755.8,828.8,922.1,1000.1,1053.4,1066.5,1041.4,1066.3,1062.8,1064.2,1085.3,1098.9,1092.5,1099.5,1069.3,1013.8,954.2,882.6
2025-08-07,809,758.3,722.9,701.7,692.8,705.6,744.3,819.8,923.2,1000.1,1013.9,1045.5,1037.2,1065.8,1024.3,1040.2,1077.2,1084.4,1090.8,1097.6,1067,1005.7,943.1,874.9
2025-08-08,799.1,744.5,707.3,682.2,672.6,682.7,720.2,797,888.2,946.5,961,973.7,954.6,992.4,951.4,995.9,1016.5,1013.7,1009.1,1019.8,996.3,945,894.3,835.8
2025-08-09,768.9,715.3,679.9,657.1,648.4,656.9,683,731.5,795.5,862.2,919.7,975.5,971.9,959.4,954.3,947.3,962.5,983.2,995.7,1004.2,985.1,934.1,879.8,819.9
2025-08-10,758,717.4,683.4,668.5,662.8,670.3,696.5,734.8,792.3,856.1,891.5,899.7,915.6,913.9,890.8,893,893.2,920.4,925.2,930.2,911,863.8,816.6,765.7
2025-08-11,708.5,661.7,632.8,615.1,609.4,620.9,655.7,726.6,833.9,890.5,922.3,925.8,926.8,931.9,927,931,948,961.2,949.4,951.3,918.4,870.2,822.4,772
2025-08-12,712.5,667,639.8,620.1,616.6,633.7,676.6,747.7,845.9,909.4,931.5,952.1,955.1,957.3,938.3,968,988.3,1014.4,1015,1018.4,991.7,936.5,887,823.8
2025-08-13,755.7,705.3,672.9,652.5,643.9,657.4,696.3,766.1,843.3,908.8,936.9,937.1,941.6,965.7,973.2,988.2,1021,1056.4,1062.5,1064.7,1034.6,976.6,914.7,847.7
2025-08-14,773.8,723.8,689.4,665.2,655.8,669.2,707.6,769.9,849.4,908.9,943.9,957.9,970.1,1000.4,1018,1014,1037.5,1065.6,1072.4,1073,1039.1,982.5,920.2,850.1
2025-08-15,776,721.1,682.1,656.4,647.2,656.4,679.1,715.1,754.5,801.6,842.8,858.9,881.2,901,913.5,930.9,962.5,1004.6,1023.6,1027.9,1005.5,950,886.8,820.8
2025-08-16,750.5,698.9,665.1,643.1,636.7,646.4,669.6,700.2,747.1,801.5,843.2,859.1,883.7,900.1,908.4,925.6,966.6,1014.3,1030,1033.4,1005.9,950.9,889.1,824.8
2025-08-17,755.8,705.2,670,645.9,639.1,647.9,666.5,695.9,737.1,785.3,828.9,845.4,873.1,901.3,900.4,915.9,950.9,998.2,1024.4,1032.2,1008.6,954.7,893.2,825.9
2025-08-18,756.1,705.6,673.7,655.9,653.4,667.8,707.8,780.8,866.8,927.1,958.8,974.2,973,989.2,995.7,1010.5,1047.4,1076.1,1084.6,1082.9,1044.4,981.1,913.9,840.2
2025-08-19,767.7,714.6,678.3,658.4,650.7,662.6,701.3,770,853.3,952.8,984.6,976.9,964.3,981.6,1017.8,1021.9,1039.4,1083.2,1092.8,1094.9,1053.7,985.1,919.5,844.7
2025-08-20,772.2,721.6,688.7,667.6,658.9,672.2,707.9,782,865.5,929.7,964.3,973.8,972.3,993.1,1000.4,991.5,1043.7,1085,1089.8,1093.8,1057.8,993.2,929.4,859.2
2025-08-21,791.2,736.7,697.6,673.7,663.1,676.9,718.2,790.9,869.9,942.5,986.8,992.1,1000.8,1020.5,1032.9,1046.4,1062.7,1089.2,1091.3,1095.2,1059.9,996.5,926.4,854.3
2025-08-22,781.8,727.9,692,669.8,663.9,678.8,716.4,787.3,868,941.1,984.6,999.1,1007.4,1046.3,1053.3,1056.3,1088.3,1113.4,1110.9,1110.4,1073.2,1004.8,934.5,865.8
2025-08-23,793.3,736.1,701.4,677.9,669.9,680.1,701.9,742.9,802.4,862.5,909.7,931.9,945.8,960.3,962.4,983.3,1017,1067.4,1082.8,1081.8,1050.1,993.7,934.4,864.7
2025-08-24,792,739,706,684.7,674.6,682.6,703.4,734.1,778.6,835.3,878,897.9,912,942,949.8,964.1,1002.2,1043.2,1053.9,1062.4,1034.8,977.9,915,845.5
2025-08-25,777.2,722.7,690.6,667.9,660.2,678,721.4,801.6,895.7,963.9,1005.9,1012.6,1018.9,1037.7,1032.9,1045.4,1082.8,1125.2,1125.1,1121.1,1082.9,1020.3,952.3,877.4
2025-08-26,803.3,752.3,719.6,695.9,684,702.8,742.5,819.9,903.6,961.2,993.6,1011.1,1030.6,1062.7,1068,1094,1125.1,1141.3,1138.8,1140.1,1099.3,1029.3,962.2,888
2025-08-27,813,757,720.8,694.2,684.4,695,730.7,813.8,903.9,976.7,1007.4,1038.1,1055.9,1060.2,1042.9,1046.4,1076.7,1111.1,1109.4,1114.7,1071,1005.9,938,863.7
2025-08-28,788.8,736.6,699.9,677.8,669.2,685.6,724.8,799.4,884.8,951.9,985.4,1000.6,1011.4,1038.1,1055.5,1053.8,1057,1100.1,1110.2,1111,1070.4,1001.1,931,857.7
2025-08-29,784,731.5,696.7,674.5,665.6,682.9,725.3,801.4,892.7,964.8,997.2,1015.3,1020,1033.3,1037.5,1052.2,1086.9,1109.8,1107.5,1109.4,1069.2,1001.7,935.7,866.2
2025-08-30,795,740.9,703.2,678.9,669.4,678.7,701.7,743.1,804.1,859.4,909,923.2,938.3,973.3,976.3,990.8,1012.3,1021.7,1024,1033.7,999.9,948.9,893.2,832.9
2025-08-31,768.9,718.8,686.9,667,661.4,666.5,678.9,716.2,755.9,841.8,853.2,850.2,847.1,869,889.2,920.9,926.1,964.7,994.5,1003.2,976.2,917.4,859.2,796.2
2025-09-01,733.5,693.2,663.8,645,636.8,652.6,694.2,779.8,857.6,922.6,945.9,980.4,983,1027.1,1027.7,1019,1045,1081.6,1078.8,1077.5,1031.8,962.6,897.9,830.7
2025-09-02,757.1,708.1,678.4,659.2,653.1,666,698.6,773.4,861.4,926.4,984,1026.8,1026.8,995.6,952.4,941.4,972.2,1004.3,1017.7,1024.1,985.1,923.8,863.6,797
2025-09-03,730.3,683.2,652.8,635.3,629.9,647.5,683,753.7,837.9,903.2,936.8,944,954.6,976.3,1001.7,994.7,1014.4,1034.4,1048.3,1049.6,1005.5,942.3,878.7,816.5
2025-09-04,747.5,698.4,668.5,648.8,642.7,657.8,699.3,775.6,873.9,932.4,961.2,971.8,971.5,991.2,995.6,1014.6,1037.9,1071.7,1079.7,1074.9,1028.5,962,900.8,835.8
2025-09-05,767.2,715.6,685.1,661.2,654,668.8,709.3,783.6,866.8,938,977.2,994.1,1007.8,1036.7,1031.8,1003.5,1022,1057.3,1053.3,1055.5,1013.3,953.5,893,832.1
2025-09-06,766.5,716.7,680.4,655.9,647.9,659.4,683.3,723.5,793.7,843.6,883.9,893.3,924.4,940.2,945.3,948.3,987.5,1022.5,1039.7,1038.8,1001,947.2,894.3,835.1
2025-09-07,769.1,720.8,688.3,665.8,659.8,671.2,691.2,727.3,772.9,814.5,864.1,887.9,904.5,913.9,930.2,968.6,990.3,991,1022.9,1021,985.7,934.4,877.7,810.5
2025-09-08,748.8,701.8,672,653,649,664.6,700.4,775.2,877.2,965.3,1003.9,1007.6,990.6,999.1,1019.2,1015.6,1016.5,1044.2,1057.1,1057.1,986.2,939.1,884.2,818.6
2025-09-09,772,698.1,669.2,650.2,643.5,663.3,701.4,779,856.1,923.1,955.7,966.8,981.1,987.2,976.1,953.5,960,963.1,957.4,959.8,923.2,870.3,823.9,772.5
2025-09-10,711.8,669.4,634.4,615,613.1,628.1,666,744.5,827,879.5,886.3,882.7,868.9,865.9,877.4,892,906.2,933.9,947.2,953.1,914.6,862.8,815.8,765.6
2025-09-11,707.9,663.9,633.4,615.4,611,627.9,665.4,725.1,784.3,823.6,842.8,852.9,868.5,892.4,912.8,903.9,927.7,957,959.7,965.2,930.7,878.9,830.8,778.7
2025-09-12,720.9,677.7,645.1,628.3,618.7,632.3,661,730.5,790.1,836.2,876.3,881.9,904.4,936.9,943.8,962.8,983.4,1008.8,1005.9,1001.5,958.4,901.7,850.8,798.5
2025-09-13,740.1,696.3,666.8,645.6,643.3,656.8,683.2,726.1,788.5,868.1,919.2,931,922.2,891.5,888.9,897.8,925.7,958,973.1,969.1,934,882.8,833.5,779.8
2025-09-14,720.2,674.6,647.7,628.2,620.5,631.6,651.9,677.1,697.4,729.5,775.8,808.1,832.3,862.1,865.6,872.9,902.6,931.4,949.9,944.4,907.9,853.9,797.6,743.1
2025-09-15,689.5,649.4,622.9,606.2,604,621.2,659.6,731.7,808.1,877.3,922.4,957.7,921.3,903.5,917.4,953.5,989.1,1020.3,1025.9,1023.4,980.4,914.7,855,792.7
2025-09-16,729.1,684.1,653.1,633.3,629.1,642.1,682.5,752,832.2,888.2,925.2,947.9,960.3,994.7,1007.6,1007,1038.7,1067.9,1067.5,1058.5,1012.1,948.2,885.1,817.8
2025-09-17,745.1,697.6,666.5,642.6,639,657.9,697.9,774.4,850.1,920.8,939.2,953.3,957.5,993.9,991.6,969.9,1020.1,1057.2,1068.1,1065.5,1019.7,940.1,870.5,805.2
2025-09-18,736.5,686.3,654.5,630,619.6,636.9,674.2,726.3,778.7,812.4,817.6,808,801.1,820.8,843.9,864.5,893.4,924.7,936.1,939.9,908,858.9,816.4,764.6
2025-09-19,702.5,661,628.4,610.8,604,621,658.4,726.8,790.4,817.9,829.3,865.4,856.5,872.7,897.8,902.6,923.7,937.1,939.4,942.4,910.8,861.5,820.6,770.2
2025-09-20,715.1,669.8,642.4,628.1,626.3,643.8,666.9,713.1,776.6,808.5,811.4,791,794,743.1,770.1,773.5,802.4,823.3,840.6,838.6,810.8,771.4,735.1,693.7
2025-09-21,642.2,604.8,577.8,563.7,561.4,572.9,594.2,598.8,604.3,632.2,640.9,657.7,653.7,671.1,672,698.9,737.2,768.3,801.8,807.1,783,747.2,716.6,677.1
2025-09-22,632.4,598.5,571.8,559.4,556.8,573.8,610,659.2,709.4,732.8,749.8,738,741.6,766.3,782.7,799.9,831.5,854,861.4,859.6,829.7,782.7,744.5,700.9
2025-09-23,648.4,606.6,579.9,565.9,563.2,579.8,615.2,667.4,727.9,760.8,769.1,772,771.6,799.4,808.3,823.7,845.3,868.8,880.7,879.4,849.3,809.1,773.6,725.2
2025-09-24,669.6,630.3,601.2,585.3,583,600.4,637.7,705.7,781.6,829.3,842.1,864.2,862.8,903.3,916.9,938.4,956.3,987.2,990.9,981.8,939.9,881.7,830.2,771
2025-09-25,707.9,666.1,637.9,617.7,611.6,629.7,670.2,744,811.8,871.6,917.6,932.4,922.7,962.5,952.1,943.1,926.1,939.3,952.1,948.2,911.8,861.8,812.2,760.6
2025-09-26,702.7,659.8,630.3,612.2,607.1,626.7,664.3,744.6,803.6,858.2,911.6,935.9,926.9,943.4,917.4,878.8,894.5,920.8,930.7,927.7,893.7,846.2,803,756.6
2025-09-27,700.1,655.6,625.6,605.9,601.6,613.6,638.1,679.6,741.5,785.1,808,799.2,779.7,792.6,790.7,787.2,804.5,826.2,852.5,852,824.1,785.1,748.9,711.3
2025-09-28,663,624.4,597.5,588.3,588.4,599.5,615.6,640.6,662.5,705.8,721.7,715.7,736.8,766.9,782.5,804.7,828.1,863.5,888.9,884.6,852.8,804.7,758.5,707.3
2025-09-29,653.6,613.7,587.6,571.7,570.4,586.9,624.2,675.7,745.1,734.9,755.9,742.7,748.4,772.7,758.3,813.2,831.4,834.7,841.6,833.5,801.1,760.3,724.6,680.7
2025-09-30,632.6,596.1,569.7,555.8,553,567.6,600.9,639.1,689.6,737,749.1,736.8,726.3,754.8,739.8,765.5,785.5,799.7,816.4,812.1,778.6,736.5,671.7,632.8
2025-10-01,613.9,577.3,554.6,541.9,539.7,555.6,590.4,623.6,650.2,664.3,664.9,659.3,648.3,671.6,694.8,732.1,770.6,798.1,816.2,810.7,784.4,745.3,713.7,674.7
2025-10-02,627.6,588.7,565.5,550.7,549.9,564.5,595.4,636.6,657.3,679.2,691.3,699.1,704.4,741.1,751.8,759.9,787,806.3,816.5,810.9,797.8,764.4,728.1,687
2025-10-03,636.3,599.1,571.2,553.2,549.6,561.8,584.4,630.8,689.4,747.2,786.4,787.5,769.4,783.6,789.6,805.1,805.5,829.7,859.1,860.5,841.2,802.9,766.1,718.4
2025-10-04,666.2,623.2,594.9,576.2,572.4,584.1,608.7,640,673.5,713.7,714,693.6,703.6,738.9,738.4,750.3,768.9,810.2,826.6,825,803.2,770.4,735.9,690.4
2025-10-05,638.7,599.1,572.2,558.8,553.7,563.5,582.8,594.5,598.3,603.1,616.9,626.5,634.7,656.7,684,706.1,743.8,785.1,810.1,807.2,790.7,754.9,720.1,673.9
2025-10-06,622.4,583.2,557.9,542.4,537.9,550,579.9,592.1,590.6,588.1,584.6,587.8,602,620.7,645.1,689.8,722.8,758.4,792.9,792.9,783.6,761.3,731.5,687.1
2025-10-07,637.2,597,573.6,559.4,557.8,571.5,596.3,628.6,665.5,699.6,720.4,705.3,664.8,679.6,689.2,702.8,727.2,761.3,788.9,788.7,767.9,742.2,707.3,663.9
2025-10-08,619.1,579.1,554.7,539.9,538,550.3,573.3,598.5,621.4,642,653,658.2,656.2,672.3,671.1,698.3,735.9,773.9,803,799.5,779,744.8,709.9,669.8
2025-10-09,623.8,586.5,560.4,545,540.7,555.1,574.2,596.9,617.6,637.1,659.6,665.1,663.5,682.3,686.7,701.9,731.2,768.5,792.7,788.1,763.2,730.6,698.7,658.8
2025-10-10,613.2,576.8,553.1,539.2,536.3,552.3,582.6,614.2,642.2,670.1,679.7,680.9,686.1,712.9,739,761.4,795.5,828.7,840.6,832.4,804.4,764.5,731.2,688.3
2025-10-11,640.2,601.8,574.5,559,553.6,566.4,587.2,602.6,617.1,640.8,661.5,675.9,685.3,717,740.9,756.9,796.5,827,847.5,837.8,805,763.9,730.1,688.5
2025-10-12,641.3,603.1,578.4,560.9,556.9,569.2,586.1,590.7,601.5,620.3,633.9,644.8,669,701.6,723.5,748.1,777.5,818.4,846,835.1,806.1,762.3,727.1,685.4
2025-10-13,637.5,602,578.4,563.3,562.8,581.2,614.5,668.1,715.7,770.2,786.3,784.9,771.7,802.8,824.7,845.9,883.8,902.3,911.8,897.8,859.1,812.4,767.7,721.8
2025-10-14,669.6,630.8,602.9,589.2,588.9,605,640.4,700.4,754.1,789,783,790.3,752.1,783.5,807.8,817.1,820.1,834.6,848.3,839.6,809.1,765.4,731.7,690
2025-10-15,642.3,602.8,574.8,564.1,563.2,581,618.1,682.3,748.6,777.2,787.8,791.9,791.2,822.7,822.8,838.4,845.8,864.3,876.5,867.3,835.5,789.1,750.2,705.1
2025-10-16,655.7,614.5,593.2,576.8,580.4,598.9,638.3,702.5,776.4,824.2,825.4,821.5,809.4,801.8,799.7,800.9,811.3,825,836.7,823.6,798.3,761,722.6,687.7
2025-10-17,637.9,600.3,574.1,557.5,555.2,574.8,609.3,664.9,714.3,742.4,749,759.8,734.9,781.1,795.4,795,810.4,820.5,830,819.3,793.3,755.9,730.6,698.2
2025-10-18,646.8,605.3,580.4,566,563.3,574.3,602.6,628,671.5,695,693.6,702.6,707.1,718.4,719.8,722.8,720.6,740,752.2,747.8,723.2,695.4,680.4,650.4
2025-10-19,607.3,571.7,547.3,531,527.5,542.4,565.9,591,627,651,678.7,663.9,661.5,669,683.7,687.6,700.2,717.7,739.8,732.2,711.9,685.8,662.2,624.5
2025-10-20,578.4,544.9,523,510.4,508.8,525.6,560.9,609,617.2,619.3,612,595.9,569.1,594,610.1,649.3,683.4,713.9,735.5,725,714.1,699.4,658.1,622
2025-10-21,583.3,549.8,528.5,515.3,516.5,532.5,567.3,626.9,667.4,702.4,686.7,663.7,671.2,698.5,693.6,711.1,716.7,735.1,745.2,736.5,719.1,688.7,665.7,631.7
2025-10-22,586.1,550.9,528,518,520.4,534.7,571.8,616,636.3,636.2,629.3,622.5,606.1,615.4,628,657.3,703.3,733.7,746.8,754.4,736.8,705,673.8,639.6
2025-10-23,589.7,555.1,533.7,518.1,518.4,537,574.6,616.8,639,626.2,625.3,623.6,613.7,625.7,641.7,657.8,698.1,733.7,748.3,735.3,716.5,695.6,676.2,635.7
2025-10-24,594.6,558.4,538.1,523.1,522.5,542,578.4,614,619.1,626.6,615.9,598.1,581.4,606.7,628.5,652.8,698.5,734.7,751.3,740.9,721.2,689.5,668.4,639.1
2025-10-25,594.9,562.3,538.7,527.8,524.9,538.9,563.2,580.6,586.5,592.3,593.2,582.8,588.9,583.6,596.7,620.9,650.3,698.2,718.9,711.1,695.2,674,656.6,626
2025-10-26,585,551.2,528.3,517.1,515.5,527.6,544.5,567.2,594.1,607.1,559.5,500.1,485.9,495.5,560.4,573.2,625.5,678.4,702.7,698.9,685.4,659.3,640.3,606.2
2025-10-27,566,535.9,515.8,504.6,507.2,525.4,561.8,596.1,604.2,590.9,591.4,565.7,555.4,582.8,607,629.7,669,722.3,735.7,733.3,711.3,681.1,660.1,625.4
2025-10-28,579.8,545.1,523.6,514,516.2,537.1,572,605.3,607.3,598.1,569.8,547.4,528.3,542.8,563.1,602.1,661.8,717.9,745.5,737.9,721.5,691.5,669.2,635.2
2025-10-29,589.1,553.8,532,518.9,519,540.6,574.4,604.7,593.5,576.7,560.3,549.8,539.7,569.4,585.4,619.8,670.6,722.1,746,740.4,722.8,693.5,670.2,640.9
2025-10-30,592.8,558.2,537.1,525.4,523.4,541.6,579.3,616.6,613.9,615.6,611.2,555.7,595.5,629.7,661.2,676.6,702.5,733.8,747.6,738.1,719.5,689.3,667.9,635.7
2025-10-31,592.9,561.4,539.1,524.5,525.3,542.6,580.6,625.1,650.1,636.9,648.3,616.4,600.8,626.3,615.1,620,661.3,707.6,724.3,718.9,710.7,681.6,665.3,635
2025-11-01,592.6,559.2,535.4,524.7,524.5,537.8,563.4,574.6,553.2,546.6,533,525.4,515,529.4,546.5,585.3,632.6,685.7,712,706.7,692.7,669.7,653.8,625.9
2025-11-02,584.9,553.2,531.2,518.5,523.2,535.6,554.9,568.5,574.8,559.4,504.4,480,501,508.4,539.5,571.1,625.3,679.2,706.1,703.8,690.8,666.3,649,621.7
2025-11-03,578.1,546.2,527.3,516.6,521,538.2,576.4,610.7,602.9,579.3,558.9,537,529.6,547.4,573.3,609.9,672.4,728.1,751.8,746.2,731.1,702.6,682,650.2
2025-11-04,602.9,565,542.3,525.8,525.7,542.9,582.2,628.4,651.1,650.9,635.6,636.8,632.8,655.6,669,671.1,692.8,734.8,757.4,746.7,729.1,700,679.1,645.7
2025-11-05,599.9,566.6,542.9,529.6,529.6,548.8,587.1,630.3,622.6,606.1,590.1,572.5,556.6,574.6,596.1,604.4,676.9,730.4,749.9,737.7,722.2,698,676.4,645.2
2025-11-06,599.8,567.2,543.6,530.8,530.8,547.3,589.6,623.5,621.9,597.4,579.4,560.4,544.6,563,583.2,627.3,685.8,732.2,749.8,741,725.1,700.4,675.9,641.7
2025-11-07,599,561.9,541.7,530.5,531.8,549.8,586.5,624.5,625.5,617.8,604.7,576.6,600.5,654.7,624,644.6,682.2,723.3,738.3,730.7,712.6,687.9,672.8,642.9
2025-11-08,602.1,561.8,541.5,527.3,526.4,540.1,566.6,586.7,619.8,655.3,667.2,649.2,657,663.8,673.8,670.9,686,717.9,727.7,719.4,700.3,675.3,663.4,632.2
2025-11-09,594.5,561.4,539.4,525.8,528,540.3,560.1,578.2,586.4,554.9,528.9,510.3,496.6,513.3,566.9,597.8,633.1,690.6,709.1,704.1,691.3,668.7,651.6,617.7
2025-11-10,579.1,546.4,526.2,516,521.7,537.6,576.9,617.6,610,580,559.9,532.7,515.3,539.5,565.1,606.2,666.9,721.2,740.5,736.5,717.3,692.1,673.3,641.6
2025-11-11,593.6,559.3,535.7,527.5,526.4,545,587.5,629.5,654.2,616.6,602,565.7,534.2,547,571,614.6,670.6,724.5,740.5,738.7,722.4,697.7,674.6,642
2025-11-12,596.7,561.3,541.6,530.2,531.9,550.8,583.1,629.6,664.9,662.1,668,682.9,689.7,694.3,696.4,699.3,720.8,747.9,754.2,743.8,725.3,699,678.2,647.4
2025-11-13,600.8,567.3,545.6,534.3,534.6,553.7,588.4,628.4,668,667.6,628.4,623,555.3,541.6,571.5,612.2,677,727.5,744.2,738,721.7,697.9,677,647
2025-11-14,600.2,565.5,545.1,533.8,534,550,590.2,626,615.6,585.7,562.7,538.3,523.9,546.5,567.9,614.5,674.2,727.6,742.9,731.3,717.3,695.2,677.7,653.7
2025-11-15,609.3,570.6,548,533.6,535.4,551.8,580.4,596.9,571.7,541,518.9,497,490.2,500.5,525.5,569.8,635.4,701.8,727.7,722.4,711.6,689.9,673,646.7
2025-11-16,604.3,570.4,549.1,537.3,537.7,553.7,578.4,583.8,558.3,526.7,517.9,501.8,498,507.8,536.4,578.9,636.1,697.9,718,713.6,702.8,680.6,662.1,629.8
2025-11-17,585.6,554.3,535.7,525.8,522.4,544.6,585.9,633.2,666.5,642.9,629.4,711.7,708,724.4,718,733,742.4,772.4,777.6,770.3,748.8,718.5,698.4,672.2
2025-11-18,625.1,588.5,562.8,549.9,553.7,568,610.3,661.4,715.1,746.6,724.9,732.3,700,708.2,715.2,731,759.8,790.5,792.7,783.2,758.2,733.2,718.8,684.8
2025-11-19,637.1,597.9,576.1,560.9,563.8,579.5,624.1,675.2,724.5,731.3,704.8,672.6,666.4,684.7,705.8,729.3,760.8,794.4,800,786.1,767,739.6,719.2,686.6
2025-11-20,637.9,600.5,577.6,566.9,567.2,583.9,626.3,679.7,708.6,701.7,719.2,694.5,680.7,693.9,697.2,707.2,744.7,784.7,791.4,789.9,760.3,732.4,717.8,691.6
2025-11-21,642.5,604.7,580.1,566,567.8,585.7,625.7,671,684,654.6,629.2,595.2,567,590.2,614.9,651,708.3,767.4,781.7,772.4,762.7,724.9,713.2,699.4
2025-11-22,638.9,605.6,584.7,570,570.8,585.8,613.3,632.2,631.3,596.4,572.4,550.4,546.1,570,581.9,615.7,663.5,722.4,753,747.7,736.8,722,709,684.9
2025-11-23,641.3,609.3,586.1,571.8,572,584.7,609.3,621.9,588.7,547.2,525.7,504.4,493.9,513.8,547.5,579.1,641.9,714.3,746.3,742,726.6,706.4,688.6,663.5
2025-11-24,615.9,583.1,560.1,547.3,549.1,569.3,607.2,655.5,697.7,724.6,671.1,615.2,610.6,628.3,634.4,665.7,712.3,761.5,772.6,758.9,744.7,716.6,697.1,667.5
2025-11-25,623.1,592.2,569.9,559.3,555.2,571.9,610.2,663.6,703.7,715.6,682,647.7,622.4,653.8,691.5,725.6,755.1,791.6,768.9,785.6,770.3,741,719.7,694
2025-11-26,646,608.4,582.4,572.1,573.7,590.1,630.8,683.2,704.6,694.5,657.4,642.7,629.6,654.3,661.7,688.6,724.4,771.2,767.3,759.4,740,730.9,732,706
2025-11-27,653.7,616.5,592.4,575.8,575.7,591,626.2,680.4,701.7,680.5,666,703.4,700.9,734.1,735.4,744,803.2,828.9,815.8,804.9,779.6,750.1,730.2,698.9
2025-11-28,647.2,609.7,587,574.2,577.8,598,638.2,690.4,718.9,704.9,679,634.3,600.1,607.2,622,662.7,730.6,794.4,803,797.3,779.9,756.8,742,715.7
2025-11-29,668.2,634,610.5,596.3,594,608,636.8,656.6,638.8,596.8,582.7,566,535.7,540.3,565.7,612.4,673.7,732,752.4,745.3,730.3,712.7,697.6,671.2
2025-11-30,629.1,594.9,575,562.4,561.6,572.4,597.6,612.8,596.4,558.2,537.6,515.9,502.8,522.6,535.6,585.9,647.5,709.6,734.3,729.1,713.7,695.9,678.7,653.9
2025-12-01,606,571.5,554.3,547.3,547,566.3,605.3,657.5,692.6,669.8,647.4,625,574.9,611.2,619,646.6,705.2,766.1,784.5,780.1,758,733.6,715.6,680.8
2025-12-02,633.8,597.2,572.4,561.3,566.9,582.7,630.3,684.6,684.6,651.4,616.1,597.4,602.2,621.1,653.5,714.8,760.4,804.8,813.3,801.4,782.8,754.9,733.6,703.3
2025-12-03,653.7,616.5,592.8,580.4,579,597.9,641.4,710.7,779.1,819.5,779,720,716.5,749.5,784.7,802,848.9,888.8,876.5,846.3,812.5,779.5,769.5,741.2
2025-12-04,692,649.3,623.7,610.2,610.5,629.3,669.6,738,808.1,808.3,790.4,773.5,738.9,752.7,779.2,793.4,825.2,860.3,837.3,839.4,817.3,786.2,761.2,731.5
2025-12-05,680.7,635.7,606.3,597.2,598.2,619.9,665.1,737.1,784.5,772,719.9,729.7,709.6,711.8,732.2,755.1,777.5,813.6,822.5,812,809.7,795.2,778.9,753.3
2025-12-06,704.7,661.8,635.3,617,617,638.4,672.4,703.3,684.5,630.6,620.3,611.7,599.6,611.1,633.5,648.7,665.7,732.8,749.1,745.1,764.3,742.2,729.6,707
2025-12-07,666.3,628.7,604.6,591,590.4,606.3,628.3,648.1,632,602.5,596,572.7,564.3,574.3,593.8,595,628.1,699.1,725.1,727.4,751.8,733.6,717.6,688.5
2025-12-08,645.1,607.5,583.9,571.3,576.8,595.5,638.5,699.7,722.6,685.2,662.3,632,596.7,609.7,636.8,695.4,764.1,825.4,838.4,829.8,807,778.1,759.7,731.9
2025-12-09,681.9,644.7,618.4,604,603.1,621,666.9,725.9,746.7,693.4,657.1,623.3,596.1,605.8,633.7,663.4,756.7,826.5,841.7,829.5,808.2,778.5,756.7,734.9
